#
# contig_name	read_name
#
minuta_rep_c2914	GO1G54I02FP095
minuta_rep_c2914	GO1G54I02G4N2G
minuta_rep_c2914	GO1G54I02GHL6W
minuta_rep_c2915	GO1G54I02FXKIT
minuta_rep_c2915	GO1G54I02FM00K
minuta_rep_c2915	GO1G54I02IGVGR
minuta_rep_c2915	GO1G54I02FTYP5
minuta_rep_c2915	GO1G54I02JT2MX
minuta_rep_c2915	GO1G54I02H25ND
minuta_rep_c2915	GO1G54I02JQRYY
minuta_rep_c2915	GO1G54I02H6AZA
minuta_rep_c2915	GO1G54I02JPYP3
minuta_rep_c2915	GO1G54I02GRTJ7
minuta_rep_c2916	GO1G54I02JYPCV
minuta_rep_c2916	GO1G54I02H2EXE
minuta_rep_c2916	GO1G54I02GKL21
minuta_rep_c2916	GO1G54I02GCTSM
minuta_rep_c2916	GO1G54I02JB1F4
minuta_rep_c2916	GO1G54I02G7XX5
minuta_rep_c2916	GO1G54I02I5KTH
minuta_rep_c2916	GO1G54I02IMKYT
minuta_rep_c2916	GO1G54I02FI3JF
minuta_rep_c2916	GO1G54I02HQ0Q1
minuta_rep_c2916	GO1G54I02HI07M
minuta_rep_c2916	GO1G54I02JUUYS
minuta_rep_c2916	GO1G54I02JZ5EH
minuta_rep_c2916	GO1G54I02G0YLU
minuta_rep_c2916	GO1G54I02FDI5Q
minuta_rep_c2917	GO1G54I02JRRUQ
minuta_rep_c2917	GO1G54I02F736N
minuta_rep_c2917	GO1G54I02HMQRN
minuta_rep_c2917	GO1G54I02HWO7T
minuta_rep_c2917	GO1G54I02IHEWT
minuta_rep_c2918	GO1G54I02JMZM3
minuta_rep_c2918	GO1G54I02GFK0Q
minuta_rep_c2918	GO1G54I02H83W8
minuta_rep_c2918	GO1G54I02IA9RS
minuta_rep_c2918	GO1G54I02H2NV8
minuta_rep_c2918	GO1G54I02IGHYW
minuta_rep_c2919	GO1G54I02F2WQG
minuta_rep_c2919	GO1G54I02H6RB0
minuta_rep_c2919	GO1G54I02JOZ7W
minuta_rep_c2919	GO1G54I02GX0HA
minuta_rep_c2919	GO1G54I02HUQ82
minuta_rep_c2919	GO1G54I02FFM2S
minuta_rep_c2919	GO1G54I02HRFTW
minuta_rep_c2919	GO1G54I02HNE9T
minuta_rep_c2919	GO1G54I02FEVNT
minuta_rep_c2919	GO1G54I02GMOLI
minuta_rep_c2919	GO1G54I02I5XJ9
minuta_rep_c2919	GO1G54I02IT421
minuta_rep_c2920	GO1G54I02IQA84
minuta_rep_c2920	GO1G54I02JX6SE
minuta_rep_c2920	GO1G54I02FZ43U
minuta_rep_c2920	GO1G54I02HIW47
minuta_rep_c2920	GO1G54I02G6IJL
minuta_rep_c2920	GO1G54I02F95MO
minuta_rep_c2920	GO1G54I02JSDFR
minuta_rep_c2920	GO1G54I02GUN0K
minuta_rep_c2921	GO1G54I02J53W7
minuta_rep_c2921	GO1G54I02IGHPS
minuta_rep_c2921	GO1G54I02GCEY7
minuta_rep_c2921	GO1G54I02HP6KZ
minuta_rep_c2921	GO1G54I02F35Y6
minuta_rep_c2921	GO1G54I02JLOAV
minuta_rep_c2921	GO1G54I02HIRCB
minuta_rep_c2921	GO1G54I02JXREC
minuta_rep_c2921	GO1G54I02H0OJZ
minuta_rep_c2921	GO1G54I02FUYTB
minuta_rep_c2922	GO1G54I02G5D31
minuta_rep_c2922	GO1G54I02JNVZ2
minuta_rep_c2922	GO1G54I02JGFEW
minuta_rep_c2922	GO1G54I02J2D1R
minuta_rep_c2922	GO1G54I02IKWNT
minuta_rep_c2922	GO1G54I02J2QAX
minuta_rep_c2923	GO1G54I02J0WP0
minuta_rep_c2923	GO1G54I02JKY39
minuta_rep_c2923	GO1G54I02F3Q0A
minuta_rep_c2923	GO1G54I02F4URH
minuta_rep_c2923	GO1G54I02GNDLM
minuta_rep_c2923	GO1G54I02FR583
minuta_rep_c2923	GO1G54I02IO15S
minuta_rep_c2923	GO1G54I02JB9V2
minuta_rep_c2923	GO1G54I02FOR0Q
minuta_rep_c2923	GO1G54I02G0DH9
minuta_rep_c2923	GO1G54I02JAROJ
minuta_rep_c2923	GO1G54I02JYU70
minuta_rep_c2923	GO1G54I02FJ76O
minuta_rep_c2923	GO1G54I02HEXDK
minuta_rep_c2923	GO1G54I02F0Z3Z
minuta_rep_c2923	GO1G54I02H7FMA
minuta_rep_c2923	GO1G54I02F6PNW
minuta_rep_c2923	GO1G54I02FU3MP
minuta_rep_c2924	GO1G54I02JBVGN
minuta_rep_c2924	GO1G54I02GT33G
minuta_rep_c2924	GO1G54I02JK11Z
minuta_rep_c2924	GO1G54I02G9R44
minuta_rep_c2924	GO1G54I02J3O8I
minuta_rep_c2924	GO1G54I02J3CN6
minuta_rep_c2924	GO1G54I02H9TZV
minuta_rep_c2925	GO1G54I02JWJEF
minuta_rep_c2925	GO1G54I02G6A74
minuta_rep_c2925	GO1G54I02H3OY4
minuta_rep_c2925	GO1G54I02G1JKN
minuta_rep_c2925	GO1G54I02GL991
minuta_rep_c2925	GO1G54I02I5VRW
minuta_rep_c2925	GO1G54I02HF67R
minuta_rep_c2925	GO1G54I02IRYRM
minuta_rep_c2925	GO1G54I02I7JP3
minuta_rep_c2925	GO1G54I02HIDJC
minuta_rep_c2925	GO1G54I02J1ABE
minuta_rep_c2925	GO1G54I02HYWIL
minuta_rep_c2925	GO1G54I02IUHGF
minuta_rep_c2925	GO1G54I02GDLSV
minuta_rep_c2926	GO1G54I02G4YR2
minuta_rep_c2926	GO1G54I02H2W1T
minuta_rep_c2926	GO1G54I02HYZ1B
minuta_rep_c2926	GO1G54I02GK8MW
minuta_rep_c2926	GO1G54I02HFKPT
minuta_rep_c2926	GO1G54I02F2KFN
minuta_c2927	GO1G54I02GHUAN
minuta_c2927	GO1G54I02F0VER
minuta_c2927	GO1G54I02I6S4T
minuta_c2927	GO1G54I02HB6ZB
minuta_c2927	GO1G54I02F4E2E
minuta_c2927	GO1G54I02HC3UA
minuta_c2927	GO1G54I02FQADH
minuta_c2927	GO1G54I02F6ITL
minuta_c2927	GO1G54I02I0ARI
minuta_c2927	GO1G54I02G44QY
minuta_c2927	GO1G54I02I6SNU
minuta_c2927	GO1G54I02HULKX
minuta_c2927	GO1G54I02FF6F0
minuta_rep_c2928	GO1G54I02HKUHO
minuta_rep_c2928	GO1G54I02H0R1H
minuta_rep_c2928	GO1G54I02JEW93
minuta_rep_c2928	GO1G54I02HDQOI
minuta_rep_c2928	GO1G54I02H47GI
minuta_rep_c2928	GO1G54I02GD8W8
minuta_rep_c2928	GO1G54I02J0HLJ
minuta_rep_c2928	GO1G54I02H84IP
minuta_rep_c2928	GO1G54I02I15IF
minuta_rep_c2928	GO1G54I02JFV9W
minuta_rep_c2929	GO1G54I02GDKIT
minuta_rep_c2929	GO1G54I02HUM5I
minuta_rep_c2929	GO1G54I02FHO8C
minuta_rep_c2929	GO1G54I02I9W0C
minuta_rep_c2929	GO1G54I02G45QQ
minuta_rep_c2930	GO1G54I02FT1YX
minuta_rep_c2930	GO1G54I02JBWX1
minuta_rep_c2930	GO1G54I02JE7T8
minuta_rep_c2930	GO1G54I02GQVX1
minuta_rep_c2930	GO1G54I02FTHJX
minuta_rep_c2930	GO1G54I02HL2BS
minuta_rep_c2931	GO1G54I02HJRNM
minuta_rep_c2931	GO1G54I02FE8NA
minuta_rep_c2931	GO1G54I02GAAZR
minuta_rep_c2931	GO1G54I02GRK34
minuta_rep_c2931	GO1G54I02FHCSK
minuta_rep_c2931	GO1G54I02FIGAQ
minuta_rep_c2931	GO1G54I02FXKZ6
minuta_rep_c2931	GO1G54I02HYIA8
minuta_rep_c2931	GO1G54I02GRGZ0
minuta_rep_c2931	GO1G54I02JTW83
minuta_rep_c2932	GO1G54I02GPCIX
minuta_rep_c2932	GO1G54I02FXI4X
minuta_rep_c2932	GO1G54I02IRK1O
minuta_rep_c2932	GO1G54I02I9G0I
minuta_rep_c2932	GO1G54I02JRIW1
minuta_rep_c2932	GO1G54I02JTEH6
minuta_rep_c2932	GO1G54I02ICXGM
minuta_rep_c2932	GO1G54I02JIL7F
minuta_rep_c2932	GO1G54I02INQKA
minuta_rep_c2932	GO1G54I02FFG70
minuta_rep_c2932	GO1G54I02JNUTG
minuta_rep_c2932	GO1G54I02JUCV8
minuta_rep_c2932	GO1G54I02I64Q3
minuta_rep_c2932	GO1G54I02GR5W8
minuta_rep_c2932	GO1G54I02FI9JW
minuta_rep_c2933	GO1G54I02FF9PW
minuta_rep_c2933	GO1G54I02J0VV3
minuta_rep_c2933	GO1G54I02J0S0L
minuta_rep_c2933	GO1G54I02HZNLP
minuta_rep_c2933	GO1G54I02H7N44
minuta_rep_c2933	GO1G54I02GXVQB
minuta_rep_c2933	GO1G54I02GRW4J
minuta_rep_c2934	GO1G54I02GH23P
minuta_rep_c2934	GO1G54I02HY986
minuta_rep_c2934	GO1G54I02HOTQH
minuta_rep_c2934	GO1G54I02JCR2A
minuta_rep_c2934	GO1G54I02G4R23
minuta_rep_c2934	GO1G54I02HKOQU
minuta_rep_c2934	GO1G54I02GC5Z0
minuta_c2935	GO1G54I02HEAXR
minuta_c2935	GO1G54I02FMGXH
minuta_c2935	GO1G54I02HYMCJ
minuta_c2935	GO1G54I02GUTHN
minuta_c2935	GO1G54I02G9LC3
minuta_c2935	GO1G54I02F0456
minuta_c2935	GO1G54I02ISL5K
minuta_c2935	GO1G54I02H812E
minuta_c2935	GO1G54I02IXN11
minuta_rep_c2936	GO1G54I02IEBNE
minuta_rep_c2936	GO1G54I02JH1LW
minuta_rep_c2936	GO1G54I02JGXHW
minuta_rep_c2936	GO1G54I02FFC8S
minuta_rep_c2936	GO1G54I02G1CMY
minuta_rep_c2936	GO1G54I02HTRE1
minuta_rep_c2936	GO1G54I02IR3XN
minuta_rep_c2936	GO1G54I02FJAJ0
minuta_rep_c2936	GO1G54I02FX7BW
minuta_rep_c2936	GO1G54I02GYUZL
minuta_rep_c2936	GO1G54I02I85KX
minuta_rep_c2936	GO1G54I02G2Y5D
minuta_rep_c2936	GO1G54I02JK1AM
minuta_rep_c2937	GO1G54I02J2IYG
minuta_rep_c2937	GO1G54I02FK97P
minuta_rep_c2937	GO1G54I02HMPQQ
minuta_rep_c2937	GO1G54I02IZWSV
minuta_rep_c2937	GO1G54I02IU5VM
minuta_rep_c2937	GO1G54I02JY5B6
minuta_rep_c2937	GO1G54I02HYYOA
minuta_rep_c2938	GO1G54I02J3VYO
minuta_rep_c2938	GO1G54I02H5RYZ
minuta_rep_c2938	GO1G54I02JSPEF
minuta_rep_c2938	GO1G54I02FY0Y8
minuta_rep_c2938	GO1G54I02IHTYX
minuta_rep_c2938	GO1G54I02JM83M
minuta_rep_c2938	GO1G54I02FJ14Z
minuta_rep_c2938	GO1G54I02GSNOX
minuta_rep_c2938	GO1G54I02HVUBW
minuta_rep_c2938	GO1G54I02IOEAA
minuta_rep_c2938	GO1G54I02JTH0V
minuta_rep_c2938	GO1G54I02H6ZS1
minuta_rep_c2938	GO1G54I02GCM1D
minuta_rep_c2938	GO1G54I02FF7EU
minuta_rep_c2938	GO1G54I02GRD74
minuta_rep_c2939	GO1G54I02GLFJ6
minuta_rep_c2939	GO1G54I02J0EG6
minuta_rep_c2939	GO1G54I02GA5FF
minuta_rep_c2939	GO1G54I02GLCH7
minuta_rep_c2939	GO1G54I02ISXUE
minuta_rep_c2939	GO1G54I02G18R8
minuta_rep_c2939	GO1G54I02HJBJW
minuta_rep_c2940	GO1G54I02INPEP
minuta_rep_c2940	GO1G54I02IWF4X
minuta_rep_c2940	GO1G54I02H8CHS
minuta_rep_c2940	GO1G54I02IYPYT
minuta_rep_c2940	GO1G54I02I9V1R
minuta_rep_c2940	GO1G54I02IDZFE
minuta_rep_c2940	GO1G54I02F3GL0
minuta_rep_c2940	GO1G54I02FP6KJ
minuta_rep_c2940	GO1G54I02GOY1O
minuta_rep_c2940	GO1G54I02I7RCJ
minuta_rep_c2940	GO1G54I02IA07J
minuta_rep_c2941	GO1G54I02GX6YE
minuta_rep_c2941	GO1G54I02GLCH0
minuta_rep_c2941	GO1G54I02GQVM8
minuta_rep_c2941	GO1G54I02F4YE0
minuta_rep_c2941	GO1G54I02F64TQ
minuta_rep_c2941	GO1G54I02HCNTT
minuta_rep_c2941	GO1G54I02IMNI4
minuta_rep_c2942	GO1G54I02GO1G3
minuta_rep_c2942	GO1G54I02IVMLP
minuta_rep_c2942	GO1G54I02GIO19
minuta_rep_c2942	GO1G54I02FU6RO
minuta_rep_c2942	GO1G54I02F66SM
minuta_rep_c2942	GO1G54I02IONCQ
minuta_rep_c2942	GO1G54I02J13JA
minuta_rep_c2942	GO1G54I02J5H7A
minuta_rep_c2942	GO1G54I02FW7NV
minuta_rep_c2942	GO1G54I02HJOXH
minuta_rep_c2942	GO1G54I02GWR4A
minuta_rep_c2942	GO1G54I02JWLOS
minuta_rep_c2942	GO1G54I02I2NB5
minuta_rep_c2942	GO1G54I02G2QKG
minuta_rep_c2943	GO1G54I02GYZFF
minuta_rep_c2943	GO1G54I02HFR8T
minuta_rep_c2943	GO1G54I02JTVLA
minuta_rep_c2943	GO1G54I02HZB81
minuta_rep_c2943	GO1G54I02HRZDV
minuta_rep_c2943	GO1G54I02H3W9B
minuta_rep_c2944	GO1G54I02H2EQU
minuta_rep_c2944	GO1G54I02JH1EJ
minuta_rep_c2944	GO1G54I02JOA83
minuta_rep_c2944	GO1G54I02HBMVL
minuta_rep_c2944	GO1G54I02JNAJY
minuta_rep_c2944	GO1G54I02HS6J4
minuta_rep_c2944	GO1G54I02I08FO
minuta_rep_c2944	GO1G54I02HQS8Q
minuta_rep_c2944	GO1G54I02FK827
minuta_rep_c2944	GO1G54I02ICTBC
minuta_rep_c2944	GO1G54I02GT0YJ
minuta_rep_c2945	GO1G54I02G8GO9
minuta_rep_c2945	GO1G54I02IM7I3
minuta_rep_c2945	GO1G54I02JUE4B
minuta_rep_c2945	GO1G54I02F89QQ
minuta_rep_c2945	GO1G54I02G34BW
minuta_rep_c2945	GO1G54I02HZ7BI
minuta_rep_c2945	GO1G54I02I6QE2
minuta_rep_c2945	GO1G54I02GDS8G
minuta_rep_c2945	GO1G54I02H48BD
minuta_rep_c2945	GO1G54I02INMPG
minuta_rep_c2946	GO1G54I02HIN3W
minuta_rep_c2946	GO1G54I02J0U6Y
minuta_rep_c2946	GO1G54I02HQZDG
minuta_rep_c2946	GO1G54I02GZTI7
minuta_rep_c2946	GO1G54I02I8NJ3
minuta_rep_c2946	GO1G54I02GTPDW
minuta_rep_c2946	GO1G54I02FU00A
minuta_rep_c2946	GO1G54I02IDYTY
minuta_rep_c2946	GO1G54I02FQPJA
minuta_rep_c2946	GO1G54I02FMNUF
minuta_rep_c2946	GO1G54I02HV0MJ
minuta_rep_c2946	GO1G54I02GF67P
minuta_rep_c2946	GO1G54I02JQ9D8
minuta_rep_c2946	GO1G54I02HAJ9H
minuta_rep_c2946	GO1G54I02FN69N
minuta_rep_c2947	GO1G54I02IDJCS
minuta_rep_c2947	GO1G54I02F1PB6
minuta_rep_c2947	GO1G54I02FOJ0K
minuta_rep_c2947	GO1G54I02FGRXO
minuta_rep_c2947	GO1G54I02GXKZ1
minuta_rep_c2947	GO1G54I02IM0J4
minuta_rep_c2947	GO1G54I02F9LR8
minuta_rep_c2947	GO1G54I02GNXA7
minuta_rep_c2948	GO1G54I02INPSI
minuta_rep_c2948	GO1G54I02H4XFI
minuta_rep_c2948	GO1G54I02HBITT
minuta_rep_c2948	GO1G54I02F9HMY
minuta_rep_c2948	GO1G54I02G11CU
minuta_rep_c2948	GO1G54I02I93UZ
minuta_rep_c2948	GO1G54I02ICB09
minuta_rep_c2948	GO1G54I02FJ4XT
minuta_rep_c2948	GO1G54I02H7VU5
minuta_rep_c2948	GO1G54I02G0CNW
minuta_rep_c2949	GO1G54I02HRKA3
minuta_rep_c2949	GO1G54I02HS9JQ
minuta_rep_c2949	GO1G54I02HW9JQ
minuta_rep_c2949	GO1G54I02G137K
minuta_rep_c2949	GO1G54I02I30JV
minuta_rep_c2949	GO1G54I02IQSDM
minuta_rep_c2949	GO1G54I02GWAYS
minuta_rep_c2950	GO1G54I02FTRT0
minuta_rep_c2950	GO1G54I02IEOYZ
minuta_rep_c2950	GO1G54I02GQLOS
minuta_rep_c2950	GO1G54I02JEOYI
minuta_rep_c2950	GO1G54I02IPWWS
minuta_rep_c2950	GO1G54I02IX8M5
minuta_rep_c2950	GO1G54I02JVTDM
minuta_rep_c2950	GO1G54I02H0USJ
minuta_rep_c2950	GO1G54I02IAGRM
minuta_rep_c2950	GO1G54I02HM16K
minuta_rep_c2950	GO1G54I02JED9G
minuta_rep_c2950	GO1G54I02GC3SN
minuta_rep_c2951	GO1G54I02FHD6Y
minuta_rep_c2951	GO1G54I02G5ZML
minuta_rep_c2951	GO1G54I02IUG49
minuta_rep_c2951	GO1G54I02IIDY4
minuta_rep_c2951	GO1G54I02JB0O4
minuta_rep_c2951	GO1G54I02HFYNX
minuta_rep_c2951	GO1G54I02HNI7B
minuta_rep_c2951	GO1G54I02IC7ZS
minuta_rep_c2951	GO1G54I02F4FW6
minuta_rep_c2951	GO1G54I02HLP73
minuta_rep_c2951	GO1G54I02HWGWD
minuta_rep_c2952	GO1G54I02FUXGO
minuta_rep_c2952	GO1G54I02GMIWP
minuta_rep_c2952	GO1G54I02ITILL
minuta_rep_c2952	GO1G54I02GFXZD
minuta_rep_c2952	GO1G54I02JNUUJ
minuta_rep_c2952	GO1G54I02I2URO
minuta_rep_c2952	GO1G54I02JZGL8
minuta_rep_c2952	GO1G54I02I7EVP
minuta_rep_c2953	GO1G54I02GCIR8
minuta_rep_c2953	GO1G54I02HCKEL
minuta_rep_c2953	GO1G54I02J0VYN
minuta_rep_c2953	GO1G54I02H7QSJ
minuta_rep_c2953	GO1G54I02FD609
minuta_rep_c2953	GO1G54I02FNI6Y
minuta_rep_c2953	GO1G54I02F18JX
minuta_rep_c2953	GO1G54I02J2DGG
minuta_rep_c2953	GO1G54I02JLW33
minuta_rep_c2954	GO1G54I02II0VV
minuta_rep_c2954	GO1G54I02GRSFN
minuta_rep_c2954	GO1G54I02GP7GM
minuta_rep_c2954	GO1G54I02IBPSP
minuta_rep_c2954	GO1G54I02F7A1T
minuta_rep_c2954	GO1G54I02J0H8K
minuta_rep_c2955	GO1G54I02GSTK6
minuta_rep_c2955	GO1G54I02F8IG6
minuta_rep_c2955	GO1G54I02H7JSK
minuta_rep_c2955	GO1G54I02GWSA3
minuta_rep_c2955	GO1G54I02I944Z
minuta_rep_c2955	GO1G54I02IEBZB
minuta_rep_c2955	GO1G54I02FQWH5
minuta_rep_c2955	GO1G54I02GFPG9
minuta_rep_c2955	GO1G54I02IWVMS
minuta_rep_c2955	GO1G54I02IIEBW
minuta_rep_c2955	GO1G54I02HRSEU
minuta_rep_c2956	GO1G54I02G4TSK
minuta_rep_c2956	GO1G54I02F2VC0
minuta_rep_c2956	GO1G54I02FS2XH
minuta_rep_c2956	GO1G54I02GCGHR
minuta_rep_c2956	GO1G54I02IGNNC
minuta_rep_c2957	GO1G54I02IXIHU
minuta_rep_c2957	GO1G54I02FWPLP
minuta_rep_c2957	GO1G54I02IAI30
minuta_rep_c2957	GO1G54I02H72DC
minuta_rep_c2957	GO1G54I02G75IY
minuta_rep_c2958	GO1G54I02JCSJR
minuta_rep_c2958	GO1G54I02JW9ZV
minuta_rep_c2958	GO1G54I02J0ZCU
minuta_rep_c2958	GO1G54I02FS5GO
minuta_rep_c2958	GO1G54I02JC5KQ
minuta_rep_c2958	GO1G54I02GWAXG
minuta_rep_c2958	GO1G54I02H1ZGZ
minuta_rep_c2958	GO1G54I02F5Y5S
minuta_rep_c2958	GO1G54I02I1HCC
minuta_rep_c2959	GO1G54I02JRKB4
minuta_rep_c2959	GO1G54I02I254Z
minuta_rep_c2959	GO1G54I02JJWRQ
minuta_rep_c2959	GO1G54I02IGV6E
minuta_rep_c2959	GO1G54I02HODFA
minuta_rep_c2959	GO1G54I02HFUGB
minuta_rep_c2959	GO1G54I02FYYXM
minuta_rep_c2959	GO1G54I02IGCB4
minuta_rep_c2959	GO1G54I02J1OVS
minuta_rep_c2959	GO1G54I02F4B0M
minuta_rep_c2960	GO1G54I02I3KPE
minuta_rep_c2960	GO1G54I02ICW06
minuta_rep_c2960	GO1G54I02GL9YR
minuta_rep_c2960	GO1G54I02FK6XT
minuta_rep_c2960	GO1G54I02HSBZ8
minuta_rep_c2960	GO1G54I02GFLAX
minuta_rep_c2960	GO1G54I02HWK7W
minuta_rep_c2960	GO1G54I02G8L9G
minuta_rep_c2960	GO1G54I02J4ZR4
minuta_rep_c2961	GO1G54I02F71D8
minuta_rep_c2961	GO1G54I02IZWJ1
minuta_rep_c2961	GO1G54I02IGUE1
minuta_rep_c2961	GO1G54I02JC9QD
minuta_rep_c2961	GO1G54I02IT6BC
minuta_rep_c2961	GO1G54I02F692N
minuta_rep_c2961	GO1G54I02JNWD7
minuta_rep_c2961	GO1G54I02G24NQ
minuta_rep_c2961	GO1G54I02GG76S
minuta_rep_c2961	GO1G54I02FM4FY
minuta_rep_c2961	GO1G54I02G2F6G
minuta_rep_c2961	GO1G54I02JA4V1
minuta_rep_c2961	GO1G54I02HV3WL
minuta_rep_c2961	GO1G54I02GA565
minuta_rep_c2962	GO1G54I02HLHY7
minuta_rep_c2962	GO1G54I02FFI6I
minuta_rep_c2962	GO1G54I02JC62G
minuta_rep_c2962	GO1G54I02H2CLO
minuta_rep_c2962	GO1G54I02H4WOU
minuta_rep_c2962	GO1G54I02GSB2D
minuta_rep_c2962	GO1G54I02F6O6C
minuta_rep_c2962	GO1G54I02J11VO
minuta_rep_c2963	GO1G54I02H3LMK
minuta_rep_c2963	GO1G54I02FVLS9
minuta_rep_c2963	GO1G54I02G909Q
minuta_rep_c2963	GO1G54I02HC4VS
minuta_rep_c2963	GO1G54I02I16H8
minuta_rep_c2963	GO1G54I02G2X4X
minuta_rep_c2963	GO1G54I02INF50
minuta_rep_c2963	GO1G54I02HEIWK
minuta_rep_c2963	GO1G54I02FVQ18
minuta_rep_c2963	GO1G54I02JBU3O
minuta_rep_c2963	GO1G54I02HO4SF
minuta_rep_c2963	GO1G54I02IJV19
minuta_rep_c2963	GO1G54I02HQRDX
minuta_rep_c2963	GO1G54I02JIJQO
minuta_rep_c2963	GO1G54I02GJDND
minuta_rep_c2963	GO1G54I02FZQRB
minuta_rep_c2963	GO1G54I02FG6ED
minuta_rep_c2963	GO1G54I02FXGS7
minuta_rep_c2964	GO1G54I02H4HVN
minuta_rep_c2964	GO1G54I02GOSH0
minuta_rep_c2964	GO1G54I02GKJBA
minuta_rep_c2964	GO1G54I02GANDB
minuta_rep_c2964	GO1G54I02JECTG
minuta_rep_c2964	GO1G54I02JRVVT
minuta_rep_c2964	GO1G54I02FMZF0
minuta_rep_c2964	GO1G54I02GV5S9
minuta_rep_c2964	GO1G54I02GQMFV
minuta_rep_c2964	GO1G54I02JCUY2
minuta_rep_c2964	GO1G54I02GT52C
minuta_rep_c2964	GO1G54I02IW6DJ
minuta_rep_c2964	GO1G54I02IJAJ1
minuta_rep_c2964	GO1G54I02HUGYF
minuta_rep_c2964	GO1G54I02I8TM2
minuta_rep_c2964	GO1G54I02HCVT9
minuta_rep_c2964	GO1G54I02FZLU3
minuta_rep_c2964	GO1G54I02I3V7S
minuta_rep_c2964	GO1G54I02F26O6
minuta_rep_c2964	GO1G54I02J3LML
minuta_rep_c2964	GO1G54I02JYEAO
minuta_rep_c2964	GO1G54I02IAZBA
minuta_rep_c2964	GO1G54I02G12KM
minuta_rep_c2964	GO1G54I02FK568
minuta_rep_c2964	GO1G54I02GJTDN
minuta_rep_c2965	GO1G54I02GL9LM
minuta_rep_c2965	GO1G54I02HR479
minuta_rep_c2965	GO1G54I02HF8FB
minuta_rep_c2965	GO1G54I02G6LMK
minuta_rep_c2965	GO1G54I02GWOYY
minuta_rep_c2965	GO1G54I02IMPV3
minuta_rep_c2965	GO1G54I02FXDF1
minuta_rep_c2965	GO1G54I02JU5A9
minuta_rep_c2965	GO1G54I02HSPY3
minuta_rep_c2965	GO1G54I02HVGEG
minuta_rep_c2965	GO1G54I02JPZT2
minuta_rep_c2966	GO1G54I02IW2N9
minuta_rep_c2966	GO1G54I02HLV50
minuta_rep_c2966	GO1G54I02HECUN
minuta_rep_c2966	GO1G54I02HG2VP
minuta_rep_c2966	GO1G54I02JO774
minuta_rep_c2966	GO1G54I02JPIK2
minuta_rep_c2966	GO1G54I02JNO5E
minuta_rep_c2967	GO1G54I02HPG2R
minuta_rep_c2967	GO1G54I02IZERW
minuta_rep_c2967	GO1G54I02HYRNT
minuta_rep_c2967	GO1G54I02FO1AS
minuta_rep_c2967	GO1G54I02IHB79
minuta_rep_c2967	GO1G54I02F9RLI
minuta_rep_c2967	GO1G54I02GLK37
minuta_rep_c2967	GO1G54I02JPM35
minuta_rep_c2967	GO1G54I02JJCBP
minuta_rep_c2967	GO1G54I02GO2QC
minuta_rep_c2967	GO1G54I02H2G9I
minuta_rep_c2968	GO1G54I02ISBIV
minuta_rep_c2968	GO1G54I02G1IWX
minuta_rep_c2968	GO1G54I02GO85C
minuta_rep_c2968	GO1G54I02GWD7R
minuta_rep_c2968	GO1G54I02G4MKC
minuta_rep_c2968	GO1G54I02HKRQJ
minuta_rep_c2968	GO1G54I02I5GND
minuta_rep_c2968	GO1G54I02I71X1
minuta_rep_c2968	GO1G54I02FA459
minuta_rep_c2969	GO1G54I02J49AO
minuta_rep_c2969	GO1G54I02IWA9R
minuta_rep_c2969	GO1G54I02GOVWZ
minuta_rep_c2969	GO1G54I02I6NF1
minuta_rep_c2969	GO1G54I02G2FRP
minuta_rep_c2969	GO1G54I02IWYHM
minuta_rep_c2970	GO1G54I02ISD1I
minuta_rep_c2970	GO1G54I02G3S1W
minuta_rep_c2970	GO1G54I02F7ME5
minuta_rep_c2970	GO1G54I02HL5UR
minuta_rep_c2970	GO1G54I02F0P8B
minuta_rep_c2970	GO1G54I02IMVJ9
minuta_rep_c2970	GO1G54I02GUS0X
minuta_rep_c2970	GO1G54I02FLA48
minuta_rep_c2971	GO1G54I02FPMQK
minuta_rep_c2971	GO1G54I02FQT40
minuta_rep_c2971	GO1G54I02GQUW2
minuta_rep_c2971	GO1G54I02G3GZ8
minuta_rep_c2971	GO1G54I02IEP2U
minuta_rep_c2971	GO1G54I02IAU1A
minuta_rep_c2971	GO1G54I02FDNFD
minuta_rep_c2971	GO1G54I02JXKMV
minuta_rep_c2971	GO1G54I02FIEX1
minuta_rep_c2971	GO1G54I02IB623
minuta_rep_c2971	GO1G54I02IEDPR
minuta_rep_c2971	GO1G54I02I6CZQ
minuta_rep_c2972	GO1G54I02GE9LG
minuta_rep_c2972	GO1G54I02GY1U5
minuta_rep_c2972	GO1G54I02F4RC2
minuta_rep_c2972	GO1G54I02FU94K
minuta_rep_c2972	GO1G54I02HL3O9
minuta_rep_c2972	GO1G54I02IUYRE
minuta_rep_c2972	GO1G54I02J4W3V
minuta_rep_c2972	GO1G54I02IHPIE
minuta_rep_c2972	GO1G54I02IL02F
minuta_rep_c2972	GO1G54I02I2Z10
minuta_rep_c2972	GO1G54I02JSTOM
minuta_rep_c2973	GO1G54I02GKDUO
minuta_rep_c2973	GO1G54I02HDQ7E
minuta_rep_c2973	GO1G54I02F180H
minuta_rep_c2973	GO1G54I02GZE07
minuta_rep_c2973	GO1G54I02GY2O8
minuta_rep_c2973	GO1G54I02IZFCL
minuta_rep_c2974	GO1G54I02HKF8B
minuta_rep_c2974	GO1G54I02HSG9I
minuta_rep_c2974	GO1G54I02JTAIS
minuta_rep_c2974	GO1G54I02GL6LA
